"Geneid","at_id","SYMBOL","functional_group","log2FoldChange","pvalue","padj","GENENAME"
"GUL06G001053","AT2G30490","REF3","Secondary Metabolism (Flavonoids/Phenylpropanoids)",3.2033809851145,2.31263231349614e-37,3.78140805264062e-36,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development."
"GUL04G004516","AT2G37040","ATPAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-1.72963695132115,1.84963506879816e-36,2.95929553412733e-35,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL04G004516","AT2G37040","PAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-1.72963695132115,1.84963506879816e-36,2.95929553412733e-35,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL03G000081","AT5G48930","HCT","Secondary Metabolism (Flavonoids/Phenylpropanoids)",1.3164820134535,1.74115611765909e-32,2.46585081337028e-31,"At5g48930 has been shown to encode for the hydroxycinnamoyl-Coenzyme A shikimate/quinate hydroxycinnamoyltransferase (HCT) both synthesizing and catabolizing the hydroxycinnamoylesters (coumaroyl/caffeoyl shikimate and quinate) involved in the phenylpropanoid pathway.  Influence on the accumulation of flavonoids which in turn inhibit auxin transport and reduce plant growth."
"GUL03G003424","AT1G61720","BAN","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-2.3612491485707,2.18580574154103e-31,2.99031384139584e-30,"Negative regulator of flavonoid biosynthesis, mutants accumulate flavonoid pigments in their seed coat, putative oxidoreductase. It is thought that a ternary complex composed of TT2, TT8 and TTG1 is necessary for correct expression of BAN in seed endothelium."
"GUL03G001880","AT5G13930","ATCHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-9.51612342393985,1.41241538251995e-30,1.87580685785644e-29,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL03G001880","AT5G13930","CHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-9.51612342393985,1.41241538251995e-30,1.87580685785644e-29,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL03G001880","AT5G13930","TT4","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-9.51612342393985,1.41241538251995e-30,1.87580685785644e-29,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL05G000596","AT5G13930","ATCHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",13.0395481537565,2.59123115338809e-26,3.0012546577444e-25,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL05G000596","AT5G13930","CHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",13.0395481537565,2.59123115338809e-26,3.0012546577444e-25,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL05G000596","AT5G13930","TT4","Secondary Metabolism (Flavonoids/Phenylpropanoids)",13.0395481537565,2.59123115338809e-26,3.0012546577444e-25,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL02G005484","AT3G55120","A11","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.00216059149316,6.07103313087224e-26,6.94969058446816e-25,"Catalyzes the conversion of chalcones into flavanones. Required for the accumulation of purple anthocyanins in leaves and stems."
"GUL02G005484","AT3G55120","AtCHI","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.00216059149316,6.07103313087224e-26,6.94969058446816e-25,"Catalyzes the conversion of chalcones into flavanones. Required for the accumulation of purple anthocyanins in leaves and stems."
"GUL02G005484","AT3G55120","CFI","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.00216059149316,6.07103313087224e-26,6.94969058446816e-25,"Catalyzes the conversion of chalcones into flavanones. Required for the accumulation of purple anthocyanins in leaves and stems."
"GUL02G005484","AT3G55120","CHI","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.00216059149316,6.07103313087224e-26,6.94969058446816e-25,"Catalyzes the conversion of chalcones into flavanones. Required for the accumulation of purple anthocyanins in leaves and stems."
"GUL02G005484","AT3G55120","TT5","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.00216059149316,6.07103313087224e-26,6.94969058446816e-25,"Catalyzes the conversion of chalcones into flavanones. Required for the accumulation of purple anthocyanins in leaves and stems."
"GUL06G003643","AT3G51240","F3'H","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.96667152389232,3.29303476606986e-22,3.28007111459629e-21,"Encodes flavanone 3-hydroxylase that is coordinately expressed with chalcone synthase and chalcone isomerases. Regulates flavonoid biosynthesis."
"GUL06G003643","AT3G51240","F3H","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.96667152389232,3.29303476606986e-22,3.28007111459629e-21,"Encodes flavanone 3-hydroxylase that is coordinately expressed with chalcone synthase and chalcone isomerases. Regulates flavonoid biosynthesis."
"GUL06G003643","AT3G51240","TT6","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.96667152389232,3.29303476606986e-22,3.28007111459629e-21,"Encodes flavanone 3-hydroxylase that is coordinately expressed with chalcone synthase and chalcone isomerases. Regulates flavonoid biosynthesis."
"GUL01G002559","AT5G07990","CYP75B1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-1.57624694445912,1.70779547394041e-21,1.64628532273839e-20,"Required for flavonoid 3' hydroxylase activity."
"GUL01G002559","AT5G07990","D501","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-1.57624694445912,1.70779547394041e-21,1.64628532273839e-20,"Required for flavonoid 3' hydroxylase activity."
"GUL01G002559","AT5G07990","TT7","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-1.57624694445912,1.70779547394041e-21,1.64628532273839e-20,"Required for flavonoid 3' hydroxylase activity."
"GUL05G003316","AT5G07990","CYP75B1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",7.36326451045377,1.22600414952746e-20,1.14477718998428e-19,"Required for flavonoid 3' hydroxylase activity."
"GUL05G003316","AT5G07990","D501","Secondary Metabolism (Flavonoids/Phenylpropanoids)",7.36326451045377,1.22600414952746e-20,1.14477718998428e-19,"Required for flavonoid 3' hydroxylase activity."
"GUL05G003316","AT5G07990","TT7","Secondary Metabolism (Flavonoids/Phenylpropanoids)",7.36326451045377,1.22600414952746e-20,1.14477718998428e-19,"Required for flavonoid 3' hydroxylase activity."
"GUL06G000037","AT2G37040","ATPAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-3.89518094215602,1.45207674886947e-15,1.06161214320832e-14,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL06G000037","AT2G37040","PAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",-3.89518094215602,1.45207674886947e-15,1.06161214320832e-14,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL05G002105","AT5G13930","ATCHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.70884694841592,1.47670788334233e-14,1.02294218404942e-13,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL05G002105","AT5G13930","CHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.70884694841592,1.47670788334233e-14,1.02294218404942e-13,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL05G002105","AT5G13930","TT4","Secondary Metabolism (Flavonoids/Phenylpropanoids)",2.70884694841592,1.47670788334233e-14,1.02294218404942e-13,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL02G004455","AT1G75290",NA,"Secondary Metabolism (Flavonoids/Phenylpropanoids)",10.7275441298694,1.34403785893145e-11,7.79459384965847e-11,"encodes a protein whose sequence is similar to an isoflavone reductase"
"GUL04G000647","AT5G13930","ATCHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",10.7956635730293,6.42509284584635e-11,3.55480283398573e-10,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL04G000647","AT5G13930","CHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",10.7956635730293,6.42509284584635e-11,3.55480283398573e-10,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL04G000647","AT5G13930","TT4","Secondary Metabolism (Flavonoids/Phenylpropanoids)",10.7956635730293,6.42509284584635e-11,3.55480283398573e-10,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
"GUL07G002927","AT2G37040","ATPAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",6.46479463630878,3.79707972669639e-10,1.98238093453115e-09,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL07G002927","AT2G37040","PAL1","Secondary Metabolism (Flavonoids/Phenylpropanoids)",6.46479463630878,3.79707972669639e-10,1.98238093453115e-09,"Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"GUL06G001051","AT2G30490","ATC4H","Secondary Metabolism (Flavonoids/Phenylpropanoids)",1.40905461008921,5.13646307039557e-10,2.65846084219145e-09,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development."
"GUL06G001051","AT2G30490","C4H","Secondary Metabolism (Flavonoids/Phenylpropanoids)",1.40905461008921,5.13646307039557e-10,2.65846084219145e-09,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development."
"GUL06G001051","AT2G30490","CYP73A5","Secondary Metabolism (Flavonoids/Phenylpropanoids)",1.40905461008921,5.13646307039557e-10,2.65846084219145e-09,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development."
"GUL06G001051","AT2G30490","REF3","Secondary Metabolism (Flavonoids/Phenylpropanoids)",1.40905461008921,5.13646307039557e-10,2.65846084219145e-09,"Encodes a cinnamate-4-hydroxylase. Mutations in this gene impact phenylpropanoid metabolism, growth and development."
"GUL07G004523","AT5G17050","UGT78D2","Secondary Metabolism (Flavonoids/Phenylpropanoids)",10.3722097433049,2.18610082241081e-09,1.07586670311667e-08,"The At5g17050 encodes a anthocyanidin 3-O-glucosyltransferase which specifically glucosylates the 3-position of the flavonoid C-ring. Anthocyanidins such as cyanidin and pelargonidin as well as flavonols such as kaempferol and quercetin are accepted substrates."
"GUL06G003735","AT5G13930","ATCHS","Secondary Metabolism (Flavonoids/Phenylpropanoids)",6.30746591481566,3.8458037075096e-09,1.86021995257013e-08,"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."
